          Index           Name           S[m]       Beta1[m]         Alfa1x       Beta2[m]          Alfa2            c11            c12            c21            c22          Dx[m]            Dxp          Dy[m]            Dyp      Q1 [2*PI]      Q2 [2*PI]
           1013      DRIFT_244        812.005        12.2361      -0.729536        42.0386        2.11143      -0.048412        -4.5386      0.0364638       0.337743       0.984004      0.0433328      0.0427626    -0.00364549        5.69846        6.35659
           1014      DRIFT_244        812.634        13.2033      -0.808294         39.434        2.02977     -0.0254781       -4.31015      0.0364638       0.314809        1.01126      0.0433328      0.0404697    -0.00364549        5.70634        6.35904
           1015    YO8_DH11_E1        812.634        13.2033      -0.808294         39.434        2.02977     -0.0254781       -4.31015      0.0364638       0.314809        1.01126      0.0433328      0.0404697    -0.00364549        5.70634        6.35904
           1016              D        822.075        39.6432       -1.99296        12.6427       0.806047        0.31814       -4.34631      0.0365066     -0.0299411        1.60422      0.0822917     0.00602249    -0.00365083        5.77404         6.4285
           1017    YO8_DH11_E2        822.075        39.6432       -1.99296        12.6427       0.806047        0.31814       -4.34631      0.0365066     -0.0299411        1.60422      0.0822917     0.00602249    -0.00365083        5.77404         6.4285
           1018      DRIFT_246        822.788        42.5489       -2.08238        11.5596       0.713012       0.344169       -4.61305      0.0365066     -0.0559698        1.66289      0.0822917      0.0034195    -0.00365083        5.77681        6.43789
           1019      DRIFT_246        823.501        45.5821        -2.1718        10.6092       0.619976       0.370198        -4.9169      0.0365066     -0.0819984        1.72156      0.0822917    0.000816517    -0.00365083        5.77938        6.44814
           1020      DRIFT_246        824.214        48.7427       -2.26122         9.7915       0.526941       0.396226       -5.25786      0.0365066      -0.108027        1.78023      0.0822917    -0.00178647    -0.00365083        5.78179        6.45929
           1021            QF9        825.324        48.7704        2.23715         9.7404      -0.479348       0.915201       -5.84236     -0.0360496       0.393092        1.77997      -0.082761    -0.00600008    -0.00400573        5.78535        6.47773
           1022      DRIFT_248        825.455        48.1862        2.22101         9.8682      -0.495894       0.910476       -5.91016     -0.0360496       0.397817        1.76912      -0.082761    -0.00652503    -0.00400573        5.78578        6.47985
           1023           SFPO        826.205        44.9239        2.12867        10.6831      -0.590585       0.883439       -6.27438     -0.0360496       0.424854        1.70705      -0.082761    -0.00952933    -0.00400573        5.78835        6.49149
           1024      DRIFT_249        826.834        42.2949        2.05123        11.4759      -0.669994       0.860766       -6.54855     -0.0360496       0.447527          1.655      -0.082761     -0.0120487    -0.00400573        5.79065        6.50053
           1025      DRIFT_249        827.463        39.7634        1.97379        12.3686      -0.749402       0.838092        -6.7942     -0.0360496       0.470201        1.60295      -0.082761     -0.0145682    -0.00400573        5.79309        6.50894
           1026    YO8_DH12_E1        827.463        39.7634        1.97379        12.3686      -0.749402       0.838092        -6.7942     -0.0360496       0.470201        1.60295      -0.082761     -0.0145682    -0.00400573        5.79309        6.50894
           1027              D        836.903        13.4469        0.81266         37.763       -1.94021       0.497171       -7.04647     -0.0361135       0.811826        1.00435     -0.0440394     -0.0523806    -0.00400463        5.86001        6.58088
           1028    YO8_DH12_E2        836.903        13.4469        0.81266         37.763       -1.94021       0.497171       -7.04647     -0.0361135       0.811826        1.00435     -0.0440394     -0.0523806    -0.00400463        5.86001        6.58088
           1029      DRIFT_251        837.616        12.3509       0.724621        40.5938       -2.03017       0.471422       -6.80377     -0.0361135       0.837574       0.972949     -0.0440394     -0.0552359    -0.00400463        5.86882        6.58378
           1030      DRIFT_251        838.329        11.3803       0.636583        43.5529       -2.12012       0.445674       -6.52435     -0.0361135       0.863323        0.94155     -0.0440394     -0.0580911    -0.00400463        5.87839        6.58648
           1031      DRIFT_251        839.042        10.5354       0.548544        46.6403       -2.21008       0.419926       -6.20821     -0.0361135       0.889071       0.910151     -0.0440394     -0.0609463    -0.00400463        5.88877          6.589
           1032            QD9        840.152        10.5306      -0.544074        46.6455        2.20552      -0.132322       -5.68253       0.033696       0.319937        0.90848      0.0410024     -0.0621511     0.00185294        5.90586        6.59272
           1033      DRIFT_253        840.283        10.6753      -0.560202        46.0696        2.18904      -0.127906       -5.62384       0.033696       0.315521       0.913853      0.0410024     -0.0619082     0.00185294        5.90783        6.59317
           1034           SDMO        841.033        11.5848      -0.652506        42.8568        2.09475      -0.102634       -5.31022       0.033696       0.290249       0.944605      0.0410024     -0.0605185     0.00185294        5.91857        6.59586
           1035      DRIFT_254        841.662        12.4543      -0.729912        40.2715        2.01568     -0.0814411       -5.07645       0.033696       0.269056       0.970393      0.0410024     -0.0593531     0.00185294        5.92691        6.59827
           1036      DRIFT_254        842.291        13.4211      -0.807319        37.7857        1.93661     -0.0602479       -4.86933       0.033696       0.247863       0.996182      0.0410024     -0.0581877     0.00185294        5.93466        6.60083
           1037    YO8_DH13_E1        842.291        13.4211      -0.807319        37.7857        1.93661     -0.0602479       -4.86933       0.033696       0.247863       0.996182      0.0410024     -0.0581877     0.00185294        5.93466        6.60083
           1038              D        851.732        39.6147        -1.9666        12.4108       0.750485       0.257519       -4.96082      0.0336967     -0.0699736        1.56644      0.0797995      -0.040673     0.00185729        6.00178        6.67262
