          Index           Name          S[cm]     Beta1x[cm]         Alfa1x     Beta1y[cm]         Alfa1y    Nu1 [2*PI]      Beta2x[cm]         Alfa2x     Beta2y[cm]         Alfa2y     Nu2 [2*PI]              U        Dx [cm]            Dxp         Dy[cm]            Dyp      Q1 [2*PI]      Q2 [2*PI]        m56[m] 
           2361      DRIFT_746         238390        988.717       0.531578        246.909      -0.115957     -0.0793344        53.8414      0.0285705        4502.33         -2.125       -0.42036       0.052063        87.2847     -0.0405579     -0.0675896   -0.000793155        17.3557        18.5032        -4.5894
           2362             QD         238501        984.653       -0.49369        246.725       0.117555     -0.0656925        53.7155     -0.0273964        4501.27        2.13421      -0.434142       0.052063        87.3102      0.0410224      -0.150597   -0.000689412         17.373        18.5068        -4.5894
           2363      DRIFT_747         238515        997.792      -0.508894        243.655       0.116677     -0.0641407        54.4446     -0.0282408        4445.54        2.11834      -0.435708       0.052063        87.8478      0.0410224      -0.159632   -0.000689412         17.375        18.5073        -4.5894
           2364           SDPO         238590        1080.65      -0.595903        226.531       0.111652     -0.0558807        59.0432     -0.0330734        4134.61        2.02747      -0.444038       0.052063        90.9245      0.0410224      -0.211338   -0.000689412        17.3859        18.5099        -4.5894
           2365      DRIFT_748         238652         1160.2      -0.668869        212.751       0.107438     -0.0497763        63.4584      -0.037126        3884.36        1.95127      -0.450188       0.052063        93.5046      0.0410224      -0.254699   -0.000689412        17.3944        18.5123        -4.5894
           2366      DRIFT_748         238715        1248.93      -0.741835        199.501       0.103224       -0.04442        68.3834     -0.0411786         3643.7        1.87507      -0.455581       0.052063        96.0847      0.0410224      -0.298059   -0.000689412        17.4023        18.5148        -4.5894
           2367    YO1_DH10_E1         238715        1248.93      -0.741835        199.501       0.103224       -0.04442        68.3834     -0.0411786         3643.7        1.87507      -0.455581       0.052063        96.0847      0.0410224      -0.298059   -0.000689412        17.4023        18.5148        -4.5894
           2368              D         239659        3682.49       -1.83555         64.214      0.0400264     -0.0473945        203.502      -0.101925        1181.34       0.732246      -0.453007       0.052063        153.142      0.0798498      -0.948631   -0.000688697        17.4708        18.5858       -4.63653
           2369    YO1_DH10_E2         239659        3682.49       -1.83555         64.214      0.0400264     -0.0473945        203.502      -0.101925        1181.34       0.732246      -0.453007       0.052063        153.142      0.0798498      -0.948631   -0.000688697        17.4708        18.5858       -4.63653
           2370      DRIFT_750         239739        3982.38        -1.9279        58.2615      0.0346747     -0.0550582        220.155      -0.107054        1072.35       0.635465      -0.445437       0.052063        159.505      0.0798498       -1.00351   -0.000688697        17.4739        18.5965       -4.63653
           2371      DRIFT_750         239819        4296.99       -2.02025        53.1618       0.029323      -0.064027        237.625      -0.112184        978.787       0.538685      -0.436579       0.052063        165.868      0.0798498       -1.05839   -0.000688697        17.4768        18.6082       -4.63653
           2372          SQSK2         239819        4296.99       -2.01981        53.1618      0.0297628      -0.064027        237.625      -0.112628        978.787       0.538241      -0.436579      0.0522501        165.868      0.0798508       -1.05839   -0.000854565        17.4768        18.6082       -4.63653
           2373      DRIFT_751         239873         4520.7       -2.08298        50.1184      0.0260542     -0.0709496          250.1      -0.116165          923.7       0.472065      -0.429785      0.0522501        170.222      0.0798508       -1.10498   -0.000854565        17.4787        18.6169       -4.63653
           2374             QF         239984        4519.83        2.09057        50.0951     -0.0258375     -0.0860887        250.253       0.114831        924.691      -0.481298      -0.414945      0.0522501        170.316     -0.0781749       -1.25838    -0.00193276        17.4823        18.6353       -4.63653
           2375      DRIFT_752         239997        4465.23        2.07529        50.7839     -0.0267263     -0.0878094        247.254       0.113997        937.516      -0.497311       -0.41326      0.0522501        169.291     -0.0781749       -1.28371    -0.00193276        17.4828        18.6375       -4.63653
           2376           SFPO         240072         4160.5        1.98787        55.1744     -0.0318131     -0.0969778        230.512       0.109227        1018.99      -0.588953      -0.404288      0.0522501        163.428     -0.0781749       -1.42866    -0.00193276        17.4854         18.649       -4.63653
           2377      DRIFT_753         240135        3916.82        1.91509        59.4112     -0.0360476      -0.103718        217.121       0.105257        1097.29      -0.665241      -0.397698      0.0522501        158.547     -0.0781749       -1.54933    -0.00193276        17.4877         18.658       -4.63653
           2378      DRIFT_753         240197        3682.23        1.84231        64.1767     -0.0402821       -0.10965        204.226       0.101286        1185.12      -0.741528      -0.391901      0.0522501        153.667     -0.0781749          -1.67    -0.00193276        17.4902        18.6662       -4.63653
           2379     YO1_DH9_E1         240197        3682.23        1.84231        64.1767     -0.0402821       -0.10965        204.226       0.101286        1185.12      -0.741528      -0.391901      0.0522501        153.667     -0.0781749          -1.67    -0.00193276        17.4902        18.6662       -4.63653
           2380             DS         240492        2696.44        1.49985        93.8386     -0.0602863       -0.12733        149.987      0.0826025        1728.83       -1.10192      -0.374651      0.0522501        132.402     -0.0660173       -2.24006    -0.00193276        17.5043        18.6975        -4.6538
           2381     YO1_DH9_E2         240492        2696.44        1.49985        93.8386     -0.0602863       -0.12733        149.987      0.0826025        1728.83       -1.10192      -0.374651      0.0522501        132.402     -0.0660173       -2.24006    -0.00193276        17.5043        18.6975        -4.6538
